,id,address,province,location,location_aed,latitude,longitude,available,hours,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,13,blvd. fr. roosevelt,hainaut,,"blvd. fr. roosevelt,7060.0,soignies,Belgium",50.57930349999999,4.0666287,,,,,,,,,
1,70,ch. de wegimont,liege,,"ch. de wegimont,4630.0,ayeneux,Belgium",50.6123951,5.7378844,,,,,,,,,
2,71,place saint - lambert,liege,,"place saint - lambert,4020.0,liege,Belgium",50.6456222,5.5736201,,,,,,,,,
3,72,rue du doyard,liege,,"rue du doyard,4990.0,lierneux,Belgium",50.2874163,5.7863246,,,,,,,,,
4,73,fond saint servais,liege,,"fond saint servais,4000.0,liege,Belgium",50.6468058,5.5710309,,,,,,,,,
5,74,rue des premontres,liege,,"rue des premontres,4020.0,liege,Belgium",50.637795,5.5743458,,,,,,,,,
6,75,route de bastogne,liege,,"route de bastogne,4920.0,harze,Belgium",50.4377504,5.6673911,,,,,,,,,
7,76,rue du parc,liege,,"rue du parc,4540.0,jehay,Belgium",50.5724773,5.3247092,,,,,,,,,
8,77,blvd. de la constitution,liege,,"blvd. de la constitution,4020.0,liege,Belgium",50.6441832,5.5882429,,,,,,,,,
9,78,place de la republique francaise ,liege,,"place de la republique francaise ,4000.0,liege,Belgium",50.6434288,5.5718235,,,,,,,,,
10,79,rue darchis,liege,,"rue darchis,4020.0,liege,Belgium",50.6370996,5.5649557,,,,,,,,,
11,86,schumanplein,bruxelles-brussel,,"schumanplein,1040.0,brussel,Belgium",50.8425524,4.3835184,,,,,,,,,
12,87,uitbreidingstraat,antwerpen,,"uitbreidingstraat,2600.0,berchem,Belgium",51.1967334,4.4294545,,,,,,,,,
13,95,peperstraat,vlaams-brabant,,"peperstraat,3300.0,tienen,Belgium",50.8065188,4.9375261,,,,,,,,,
14,96,graafschap - jettelaan,bruxelles-brussel,,"graafschap - jettelaan,1090.0,brussel,Belgium",50.8830257,4.3333836,,,,,,,,,
15,97,sint-pieterskerstraat,bruxelles-brussel,,"sint-pieterskerstraat,1090.0,brussel,Belgium",50.8802534,4.3250605,,,,,,,,,
16,98,wemmelsestweg,bruxelles-brussel,,"wemmelsestweg,1090.0,brussel,Belgium",50.8476424,4.3571696,,,,,,,,,
17,100,rue pietro ferrero,luxembourg,,"rue pietro ferrero,6700.0,arlon,Belgium",49.6745435,5.818557,,,,,,,,,
18,101,tweestationsstraat,bruxelles-brussel,,"tweestationsstraat,1070.0,brussel,Belgium",50.8314212,4.3222147,,,,,,,,,
19,102,nieuwe weg ,antwerpen,,"nieuwe weg ,2070.0,zwijndrecht,Belgium",51.2398636,4.3272098,,,,,,,,,
20,111,hermeslaan,vlaams-brabant,,"hermeslaan,1831.0,machelenbt),Belgium",50.8819608,4.441951,,,,,,,,,
21,115,gemeenteplein,limburg,,"gemeenteplein,3798.0,voeren  s gravenvoeren,Belgium",50.7597774,5.7596643,,,,,,,,,
22,116,remersdaal-dorp,limburg,,"remersdaal-dorp,3791.0,remersdaal,Belgium",50.7297617,5.8785602,,,,,,,,,
23,117,sint-pieterstraat ,limburg,,"sint-pieterstraat ,3792.0,sint-pieters-voeren,Belgium",50.7353624,5.8246102,,,,,,,,,
24,118,kerkplein,limburg,,"kerkplein,3790.0,moelingen,Belgium",50.7572831,5.7107026,,,,,,,,,
25,119,gieveldstraat,limburg,,"gieveldstraat,3793.0,teuven,Belgium",50.7518324,5.8759546,,,,,,,,,
26,120,kerkstraat,limburg,,"kerkstraat,3790.0,voeren,Belgium",50.7488563,5.812563,,,,,,,,,
27,167,vanhalstraat,vlaams-brabant,,"vanhalstraat,1500.0,halle,Belgium",50.73248479999999,4.234912899999999,,,,,,,,,
28,170,brikkenovenstraat,limburg,,"brikkenovenstraat,3600.0,genk,Belgium",50.9792712,5.4711585,,,,,,,,,
29,214,rue de l eglise,bruxelles-brussel,,"rue de l eglise,1150.0,bruxelles,Belgium",50.8407211,4.4634331,,,,,,,,,
30,218,cours des mineurs,liege,,"cours des mineurs,4000.0,liege,Belgium",50.6472929,5.5760923,,,,,,,,,
31,219,rue des croisiers,liege,,"rue des croisiers,4000.0,liege,Belgium",50.6393547,5.5761561,,,,,,,,,
32,220,rue de l ecole technique ,liege,,"rue de l ecole technique ,4040.0,herstal,Belgium",50.6715508,5.6402438,,,,,,,,,
33,221,rue de wallonie,liege,,"rue de wallonie,4460.0,bierset,Belgium",50.653661,5.4888011,,,,,,,,,
34,222,rue paul d andrimont,liege,,"rue paul d andrimont,4630.0,micheroux,Belgium",50.6258166,5.7163815,,,,,,,,,
35,223,bd. leon philippet,liege,,"bd. leon philippet,4000.0,liege,Belgium",50.6527913,5.5594107,,,,,,,,,
36,224,rue du commerce,liege,,"rue du commerce,4100.0,seraing,Belgium",50.6126943,5.5083713,,,,,,,,,
37,225,rue peetermans,liege,,"rue peetermans,4100.0,seraing,Belgium",50.6117019,5.5101966000000004,,,,,,,,,
38,226,rue j. stassart,liege,,"rue j. stassart,4367.0,crisnee,Belgium",50.7081407,5.3898948,,,,,,,,,
39,227,route de dinant,liege,,"route de dinant,4020.0,liege,Belgium",50.6415737,5.5823234,,,,,,,,,
40,228,rue de huy,liege,,"rue de huy,4300.0,waremme,Belgium",50.6743418,5.2512582,,,,,,,,,
41,229,rue de selys,liege,,"rue de selys,4300.0,waremme,Belgium",50.6906196,5.2420853,,,,,,,,,
42,230,rue st. pierre,liege,,"rue st. pierre,4500.0,huy,Belgium",50.5224312,5.2355908,,,,,,,,,
43,231,avenue delchambre,liege,,"avenue delchambre,4500.0,huy,Belgium",50.5212782,5.2402073,,,,,,,,,
44,232,rue lambert marlet,liege,,"rue lambert marlet,4020.0,liege,Belgium",50.6844201,5.7233941,,,,,,,,,
45,233,rue aux laines,liege,,"rue aux laines,4800.0,verviers,Belgium",50.5891081,5.8515833,,,,,,,,,
46,234,rue av. peltzer,liege,,"rue av. peltzer,4020.0,liege,Belgium",50.5833655,5.8550367,,,,,,,,,
47,235,route du canada,liege,,"route du canada,4910.0,la reid,Belgium",50.4893888,5.790589,,,,,,,,,
48,238,route de botrange,liege,,"route de botrange,4950.0,robertville,Belgium",50.4907832,6.1058516,,,,,,,,,
49,239,grand route,liege,,"grand route,4400.0,unknown,Belgium",50.7085996,5.399321,,,,,,,,,
50,240,avenue montesquieu,liege,,"avenue montesquieu,4101.0,jemeppe-sur-meuse,Belgium",50.6201459,5.5147931,,,,,,,,,
51,242,rue grand puits,liege,,"rue grand puits,4040.0,herstal,Belgium",50.6716874,5.6393763,,,,,,,,,
52,259,rue de la bouviere,liege,,"rue de la bouviere,4190.0,vieuxville,Belgium",50.39379,5.54955,,,,,,,,,
53,275,da vincilaan,vlaams-brabant,,"da vincilaan,1930.0,zaventem,Belgium",50.8892246,4.4591702,,,,,,,,,
54,277,adriaan brouwerstraat,antwerpen,,"adriaan brouwerstraat,2000.0,antwerpen,Belgium",51.2275916,4.40346,,,,,,,,,
55,282,kempenarestraat,antwerpen,,"kempenarestraat,2860.0,sint-katelijne-waver,Belgium",51.0640782,4.5193812,,,,,,,,,
56,310,koninginnelaan,west-vlaanderen,,"koninginnelaan,8400.0,oostende,Belgium",51.2226732,2.9116038,,,,,,,,,
57,311,northlaan,west-vlaanderen,,"northlaan,8400.0,oostende,Belgium",51.2180627,2.8892599,,,,,,,,,
58,312,kursaal - oosthelling,west-vlaanderen,,"kursaal - oosthelling,8400.0,oostende,Belgium",51.232146,2.9126781,,,,,,,,,
59,313,leopold van tyghemlaan,west-vlaanderen,,"leopold van tyghemlaan,8400.0,oostende,Belgium",51.2162365,2.8874038,,,,,,,,,
60,315,wetstraat,bruxelles-brussel,,"wetstraat,1040.0,brussel,Belgium",50.8436372,4.377997,,,,,,,,,
61,316,grotesteenweg - noord,oost-vlaanderen,,"grotesteenweg - noord,9052.0,gent,Belgium",51.0132601,3.7058792,,,,,,,,,
62,317,kunstlaan,limburg,,"kunstlaan,3500.0,hasselt,Belgium",50.9270688,5.3454196,,,,,,,,,
63,318,interleuvenlaan ,vlaams-brabant,,"interleuvenlaan ,3001.0,leuven,Belgium",50.8507187,4.7303674,,,,,,,,,
64,319,sint-katelijnestraat ,antwerpen,,"sint-katelijnestraat ,2800.0,mechelen,Belgium",51.0317768,4.4766294,,,,,,,,,
65,320,hof ter weze,west-vlaanderen,,"hof ter weze,8800.0,roeselare,Belgium",50.92374,3.11918,,,,,,,,,
66,321,patersstraat,antwerpen,,"patersstraat,2300.0,turnhout,Belgium",51.3262867,4.9494814,,,,,,,,,
67,323,interleuven,vlaams-brabant,,"interleuven,3001.0,leuven,Belgium",50.8826624,4.6967705,,,,,,,,,
68,328, ingelmunstersteenweg,west-vlaanderen,," ingelmunstersteenweg,8760.0,meulebeke,Belgium",50.9444025,3.2766949,,,,,,,,,
69,335,chaussee de haecht,bruxelles-brussel,,"chaussee de haecht,1130.0,bruxelles,Belgium",50.8736567,4.400468,,,,,,,,,
70,341,avenue du bois st. jean,liege,,"avenue du bois st. jean,4000.0,liege,Belgium",50.5788411,5.5554202,,,,,,,,,
71,344,keienpoelweg,vlaams-brabant,,"keienpoelweg,3300.0,tienen,Belgium",50.7953429,4.9902691,,,,,,,,,
72,346,avenue de gaulle,hainaut,,"avenue de gaulle,7500.0,tournai,Belgium",50.6058876,3.3782135,,,,,,,,,
73,349,haven 1968 sint annalaan ,oost-vlaanderen,,"haven 1968 sint annalaan ,9130.0,kallo,Belgium",51.2881745,4.2892698,,,,,,,,,
74,354,bld leopold ii,bruxelles-brussel,,"bld leopold ii,1080.0,bruxelles,Belgium",50.860875,4.3386838,,,,,,,,,
75,355,adolphe lavallee,bruxelles-brussel,,"adolphe lavallee,1080.0,bruxelles,Belgium",50.8589961,4.3419258,,,,,,,,,
76,356,bld. du jardin botanique,bruxelles-brussel,,"bld. du jardin botanique,1000.0,bruxelles,Belgium",50.8546109,4.3606333,,,,,,,,,
77,357,ch. st - joseph,brabant wallon,,"ch. st - joseph,1440.0,braine-le-chateau,Belgium",50.6715622,4.3055208,,,,,,,,,
78,358,rue des boignees,brabant wallon,,"rue des boignees,1440.0,wauthier-braine,Belgium",50.68121,4.29806,,,,,,,,,
79,359,rue de l institut,hainaut,,"rue de l institut,6040.0,jumet,Belgium",50.44272489999999,4.4370311,,,,,,,,,
80,360,rue de bricgniot,namur,,"rue de bricgniot,5002.0,saint-servais,Belgium",50.4818182,4.8266295,,,,,,,,,
81,361,rue sur les bois,liege,,"rue sur les bois,4870.0,fraipont,Belgium",50.5608393,5.746647,,,,,,,,,
82,362,rue de l hydrion 108l,luxembourg,,"rue de l hydrion 108l,6700.0,arlon,Belgium",49.6836918,5.7942668,,,,,,,,,
83,364,place des sports,brabant wallon,,"place des sports,1348.0,louvain-la-neuve,Belgium",50.670199,4.6014444,,,,,,,,,
84,365,rue de la marlette,hainaut,,"rue de la marlette,7180.0,seneffe,Belgium",50.5083586,4.2686247,,,,,,,,,
85,366,av. de la sapinette,hainaut,,"av. de la sapinette,7000.0,mons,Belgium",50.4668862,3.9417508,,,,,,,,,
86,367,av. du lac ,hainaut,,"av. du lac ,7640.0,antoing,Belgium",50.5455338,3.4469539,,,,,,,,,
87,368,av. amedee hesse,liege,,"av. amedee hesse,4900.0,spa,Belgium",50.4979428,5.8805275,,,,,,,,,
88,369,ile de campana,liege,,"ile de campana,4030.0,grivegnee,Belgium",50.6216,5.61074,,,,,,,,,
89,370,allee des sports,liege,,"allee des sports,4000.0,liege,Belgium",50.5772729,5.5690988,,,,,,,,,
90,371,allee du stade,namur,,"allee du stade,5100.0,jambes,Belgium",50.4564594,4.8739337,,,,,,,,,
91,372,rue cheravoie,luxembourg,,"rue cheravoie,6840.0,neufchateau,Belgium",49.8408789,5.4334105,,,,,,,,,
92,373,site de l eau d heure,hainaut,,"site de l eau d heure,6440.0,froidchapelle,Belgium",50.1857528,4.3823302,,,,,,,,,
93,374,allee des sports,hainaut,,"allee des sports,6280.0,loverval,Belgium",50.3708294,4.4721495,,,,,,,,,
94,375,rue du liry,luxembourg,,"rue du liry,6810.0,chiny,Belgium",49.7371728,5.3463578,,,,,,,,,
95,376,chee de wavre,bruxelles-brussel,,"chee de wavre,1160.0,bruxelles,Belgium",50.8248619,4.3993214,,,,,,,,,
96,377,av. mounier,bruxelles-brussel,,"av. mounier,1200.0,bruxelles,Belgium",50.8507765,4.4537123,,,,,,,,,
97,378,rue des grives,bruxelles-brussel,,"rue des grives,1070.0,bruxelles,Belgium",50.8165794,4.2971445,,,,,,,,,
98,379,omer vanaudenhovelaan,vlaams-brabant,,"omer vanaudenhovelaan,3290.0,diest,Belgium",50.9856745,5.0621823,,,,,,,,,
99,380,fabriekstraat,limburg,,"fabriekstraat,3980.0,tessenderlo,Belgium",51.0647584,5.088359899999999,,,,,,,,,
100,381,pastorijstraat ,vlaams-brabant,,"pastorijstraat ,3300.0,tienen,Belgium",50.7886517,4.9198733,,,,,,,,,
101,383,brand whitlocklaan,bruxelles-brussel,,"brand whitlocklaan,1200.0,brussel,Belgium",50.8422687,4.4061025,,,,,,,,,
102,384,gobelinstraat,oost-vlaanderen,,"gobelinstraat,9700.0,oudenaarde,Belgium",50.8483672,3.6026861,,,,,,,,,
103,385,kolonel begaultlaan ,vlaams-brabant,,"kolonel begaultlaan ,3012.0,wilsele,Belgium",50.8958652,4.7062523,,,,,,,,,
104,387,beeldhouwkunstlaan,vlaams-brabant,,"beeldhouwkunstlaan,1700.0,dilbeek,Belgium",50.84208,4.2795,,,,,,,,,
105,389,kapelstraat,oost-vlaanderen,,"kapelstraat,9100.0,sint-niklaas,Belgium",51.1507193,4.153795,,,,,,,,,
106,390,vierwegstraat,west-vlaanderen,,"vierwegstraat,8800.0,roeselare,Belgium",50.949417,3.1488381,,,,,,,,,
107,396,paderstraat ,west-vlaanderen,,"paderstraat ,8620.0,nieuwpoort,Belgium",51.1284296,2.7480379,,,,,,,,,
108,398,haarlebeek,antwerpen,,"haarlebeek,2275.0,lille,Belgium",51.2835329,4.827163,,,,,,,,,
109,399,pedro colomalaan,antwerpen,,"pedro colomalaan,2880.0,bornem,Belgium",51.0921553,4.2518637,,,,,,,,,
110,403,parc industriel zone a,hainaut,,"parc industriel zone a,7011.0,ghlin,Belgium",50.46429639999999,3.8877424,,,,,,,,,
111,404,wiemesmeerstraat ,limburg,,"wiemesmeerstraat ,3600.0,genk,Belgium",50.9803234,5.5471722,,,,,,,,,
112,407,schurhovenveld ,limburg,,"schurhovenveld ,3800.0,sint-truiden,Belgium",50.818835,5.1819977,,,,,,,,,
113,409,vlasland,antwerpen,,"vlasland,2260.0,westerlo,Belgium",51.0958701,4.8698926,,,,,,,,,
114,411,vlieghavenlaan,vlaams-brabant,,"vlieghavenlaan,3140.0,keerbergen,Belgium",51.0047679,4.6706963,,,,,,,,,
115,414,slachthuislaan,antwerpen,,"slachthuislaan,2060.0,antwerpen,Belgium",51.2316399,4.4338623,,,,,,,,,
116,415,elzen,limburg,,"elzen,3920.0,lommel,Belgium",51.2552993,5.3272894,,,,,,,,,
117,417,arianelaan,bruxelles-brussel,,"arianelaan,1200.0,brussel,Belgium",50.8578256,4.4321049,,,,,,,,,
118,418,stift,limburg,,"stift,3960.0,bree,Belgium",51.1445658,5.5974651,,,,,,,,,
119,419,katjeswilgenlaan ,vlaams-brabant,,"katjeswilgenlaan ,3010.0,kessel-lo,Belgium",50.8936461,4.7186837,,,,,,,,,
120,420,weerstandlaan,antwerpen,,"weerstandlaan,2660.0,hoboken,Belgium",51.1862705,4.3705094,,,,,,,,,
121,421,citadelpark ,oost-vlaanderen,,"citadelpark ,9000.0,gent,Belgium",51.0390299,3.7237006,,,,,,,,,
122,422,citadelpark ,oost-vlaanderen,,"citadelpark ,9000.0,gent,Belgium",51.0390299,3.7237006,,,,,,,,,
123,423,citadelpark ,oost-vlaanderen,,"citadelpark ,9000.0,gent,Belgium",51.0390299,3.7237006,,,,,,,,,
124,424,citadelpark ,oost-vlaanderen,,"citadelpark ,9000.0,gent,Belgium",51.0390299,3.7237006,,,,,,,,,
125,425,citadelpark ,oost-vlaanderen,,"citadelpark ,9000.0,gent,Belgium",51.0390299,3.7237006,,,,,,,,,
126,427,tervuursevest,vlaams-brabant,,"tervuursevest,3001.0,heverlee,Belgium",50.8693841,4.6908514,,,,,,,,,
127,428,speiestraat,west-vlaanderen,,"speiestraat,8940.0,wervik,Belgium",50.780152,3.0487826,,,,,,,,,
128,429,place des sports,brabant wallon,,"place des sports,1348.0,louvain-la-neuve,Belgium",50.670199,4.6014444,,,,,,,,,
129,430,rue du castinia,brabant wallon,,"rue du castinia,1348.0,louvain-la-neuve,Belgium",50.6702865,4.6052193,,,,,,,,,
130,431,liersestwg.,antwerpen,,"liersestwg.,2800.0,mechelen,Belgium",51.053569,4.4805214,,,,,,,,,
131,434,route st - hubert,luxembourg,,"route st - hubert,6800.0,recogne,Belgium",49.9110798,5.360253000000001,,,,,,,,,
132,436,vaartstraat,west-vlaanderen,,"vaartstraat,8710.0,wielsbeke,Belgium",50.9056165,3.3329446,,,,,,,,,
133,437,ooigemstraat,west-vlaanderen,,"ooigemstraat,8710.0,wielsbeke,Belgium",50.9018297,3.3588359,,,,,,,,,
134,438,westerring,oost-vlaanderen,,"westerring,9700.0,oudenaarde,Belgium",50.8600356,3.5965213,,,,,,,,,
135,445,nazarethsesteenweg,oost-vlaanderen,,"nazarethsesteenweg,9800.0,astene,Belgium",50.9741866,3.572166,,,,,,,,,
136,450,lamorinierestraat,antwerpen,,"lamorinierestraat,2018.0,antwerpen,Belgium",51.2035955,4.420659,,,,,,,,,
137,451,riderveldlaan,antwerpen,,"riderveldlaan,2018.0,antwerpen,Belgium",51.188255,4.4414872,,,,,,,,,
138,452,nijverheidslaan,vlaams-brabant,,"nijverheidslaan,3200.0,aarschot,Belgium",50.9911393,4.8227234,,,,,,,,,
139,453,nijverheidslaan,vlaams-brabant,,"nijverheidslaan,3200.0,aarschot,Belgium",50.9911393,4.8227234,,,,,,,,,
140,454,nijverheidslaan,vlaams-brabant,,"nijverheidslaan,3200.0,aarschot,Belgium",50.9911393,4.8227234,,,,,,,,,
141,455,schaliehoevestraat ,antwerpen,,"schaliehoevestraat ,2220.0,heist-op-den-berg,Belgium",51.0490787,4.7032741,,,,,,,,,
142,456,nijverheidslaan,vlaams-brabant,,"nijverheidslaan,3200.0,aarschot,Belgium",50.9911393,4.8227234,,,,,,,,,
143,457,cipaalstraat ,antwerpen,,"cipaalstraat ,2440.0,geel,Belgium",51.1626132,4.9907929,,,,,,,,,
144,458,erperheidestraat,limburg,,"erperheidestraat,3990.0,peer,Belgium",51.128891,5.5050819,,,,,,,,,
145,459,koldamstraat,vlaams-brabant,,"koldamstraat,1560.0,hoeilaart,Belgium",50.7683734,4.4769566,,,,,,,,,
146,460,nekkerspoelstraat,antwerpen,,"nekkerspoelstraat,2800.0,mechelen,Belgium",51.0316932,4.4982375,,,,,,,,,
147,461,kruisstraat,vlaams-brabant,,"kruisstraat,3120.0,tremelo,Belgium",50.9944506,4.6868767,,,,,,,,,
148,466,av. de burlet,brabant wallon,,"av. de burlet,1400.0,nivelles,Belgium",50.6012326,4.3321286,,,,,,,,,
149,468,zeypestraat,vlaams-brabant,,"zeypestraat,1910.0,kampenhout,Belgium",50.9514219,4.563022,,,,,,,,,
150,469,bergtorfbroeklaan,vlaams-brabant,,"bergtorfbroeklaan,1910.0,kampenhout,Belgium",50.9398455,4.555153199999999,,,,,,,,,
151,470,kerkstraat,vlaams-brabant,,"kerkstraat,1910.0,kampenhout,Belgium",50.9394142,4.5486243,,,,,,,,,
152,471,steenweg op zevendonk ,antwerpen,,"steenweg op zevendonk ,2300.0,turnhout,Belgium",51.3050618,4.9501904,,,,,,,,,
153,472,uilenbaan,antwerpen,,"uilenbaan,2160.0,wommelgem,Belgium",51.213423,4.51271,,,,,,,,,
154,473,reep,oost-vlaanderen,,"reep,9000.0,gent,Belgium",51.0525666,3.7295712,,,,,,,,,
155,474,vlamingenstraat,vlaams-brabant,,"vlamingenstraat,3000.0,leuven,Belgium",50.8750887,4.7034278,,,,,,,,,
156,475,steenweg op tielen ,antwerpen,,"steenweg op tielen ,2300.0,turnhout,Belgium",51.298407,4.9330216,,,,,,,,,
157,476,cathilleweg t,west-vlaanderen,,"cathilleweg t,8490.0,jabbeke,Belgium",51.215602,3.0710999,,,,,,,,,
158,477,sarkoheemstraa,west-vlaanderen,,"sarkoheemstraa,8490.0,jabbeke,Belgium",51.1830119,3.0949017,,,,,,,,,
159,478,oude dorpweg,west-vlaanderen,,"oude dorpweg,8490.0,jabbeke,Belgium",51.1868021,3.1436888,,,,,,,,,
160,479,eernegemweg  ,west-vlaanderen,,"eernegemweg  ,8490.0,jabbeke,Belgium",51.1637576,3.1043331,,,,,,,,,
161,480,dorpsstraat,west-vlaanderen,,"dorpsstraat,8490.0,jabbeke,Belgium",51.1822325,3.0915085,,,,,,,,,
162,485,parklaan ,antwerpen,,"parklaan ,2300.0,turnhout,Belgium",51.3125859,4.9454041,,,,,,,,,
163,488,motstraat,antwerpen,,"motstraat,2800.0,mechelen,Belgium",51.0144121,4.4919669,,,,,,,,,
164,489,zeutestraat ,antwerpen,,"zeutestraat ,2800.0,mechelen,Belgium",51.01104,4.492018,,,,,,,,,
165,490,rue de chassart,brabant wallon,,"rue de chassart,1495.0,marbais,Belgium",50.52931,4.5204811,,,,,,,,,
166,491,squaire marie-curie,bruxelles-brussel,,"squaire marie-curie,1070.0,bruxelles,Belgium",50.821763,4.2850474,,,,,,,,,
167,492,rue osseghem,bruxelles-brussel,,"rue osseghem,1080.0,bruxelles,Belgium",50.8537239,4.3162247,,,,,,,,,
168,493,industriepark nederwest oost,oost-vlaanderen,,"industriepark nederwest oost,9400.0,meerbeke,Belgium",50.8238384,4.0407347,,,,,,,,,
169,494,broekaai ,vlaams-brabant,,"broekaai ,1731.0,zellik,Belgium",50.88449,4.27401,,,,,,,,,
170,495,avenue herman debroux,bruxelles-brussel,,"avenue herman debroux,1160.0,bruxelles,Belgium",50.8128188,4.43142,,,,,,,,,
171,496,rue des pieds d alouettes,namur,,"rue des pieds d alouettes,5100.0,naninne,Belgium",50.4185928,4.9239001,,,,,,,,,
172,498,laarstraat,antwerpen,,"laarstraat,2610.0,wilrijk,Belgium",51.1758414,4.3961602,,,,,,,,,
173,500,route de glons,liege,,"route de glons,4452.0,paifve,Belgium",50.7330112,5.5244842,,,,,,,,,
174,507,boomsestwg,unknown,,"boomsestwg,unknown,unknown,Belgium",50.503887,4.469936,,,,,,,,,
175,509,nieuwevaart,oost-vlaanderen,,"nieuwevaart,9000.0,gent,Belgium",51.0666491,3.7144627,,,,,,,,,
176,510,allee du bol d air,liege,,"allee du bol d air,4317.0,angleur,Belgium",50.579098,5.5510966,,,,,,,,,
177,517,nijverheidsstraat,antwerpen,,"nijverheidsstraat,2260.0,westerlo,Belgium",51.1401185,4.9156547,,,,,,,,,
178,518,boomsestweg,antwerpen,,"boomsestweg,2610.0,wilrijk,Belgium",51.1683102,4.3942868,,,,,,,,,
179,519,ingberthoeveweg ,antwerpen,,"ingberthoeveweg ,2630.0,aartselaar,Belgium",51.148354,4.3959671,,,,,,,,,
180,520,boomsestwg.,antwerpen,,"boomsestwg.,2610.0,wilrijk,Belgium",51.1683102,4.3942868,,,,,,,,,
181,521,boomsestwg. ,antwerpen,,"boomsestwg. ,2610.0,wilrijk,Belgium",51.1683102,4.3942868,,,,,,,,,
182,525,weg nr. bre,limburg,,"weg nr. bre,3660.0,opglabbeek,Belgium",51.04316,5.58412,,,,,,,,,
183,526,klaproosstraat ,antwerpen,,"klaproosstraat ,2340.0,beerse,Belgium",51.3262301,4.8661835,,,,,,,,,
184,530,herbesthalerstrasse,liege,,"herbesthalerstrasse,4700.0,eupen,Belgium",50.63211039999999,6.030266399999999,,,,,,,,,
185,531,bld. du souverain,bruxelles-brussel,,"bld. du souverain,1170.0,bruxelles,Belgium",50.8141913,4.4265112,,,,,,,,,
186,532,grotesteenweg,antwerpen,,"grotesteenweg,2600.0,berchem,Belgium",51.1883201,4.4266826,,,,,,,,,
187,533,rue du trone ,bruxelles-brussel,,"rue du trone ,1000.0,bruxelles,Belgium",50.8365145,4.3706329,,,,,,,,,
188,534,av. marcel thiry,bruxelles-brussel,,"av. marcel thiry,1200.0,bruxelles,Belgium",50.8561462,4.4368635,,,,,,,,,
189,535,site philips - ubicenter,vlaams-brabant,,"site philips - ubicenter,3000.0,leuven,Belgium",50.8670637,4.7127525,,,,,,,,,
190,536,grote steenweg ,antwerpen,,"grote steenweg ,2600.0,berchem,Belgium",51.1883201,4.4266826,,,,,,,,,
191,537,oktrooiplein ,oost-vlaanderen,,"oktrooiplein ,9000.0,gent,Belgium",51.0565942,3.7398084,,,,,,,,,
192,538,rue joffre ,liege,,"rue joffre ,4000.0,liege,Belgium",50.6442185,5.5721817,,,,,,,,,
193,539,blvd. audent,liege,,"blvd. audent,4000.0,liege,Belgium",50.63507569999999,5.5628874,,,,,,,,,
194,540,rue d othee,liege,,"rue d othee,4432.0,alleur,Belgium",50.6654104,5.5306782,,,,,,,,,
195,542,ch. de mariemon,hainaut,,"ch. de mariemon,7140.0,morlanwelz,Belgium",50.4551692,4.2425225,,,,,,,,,
196,543,rue ducale,bruxelles-brussel,,"rue ducale,1000.0,bruxelles,Belgium",50.8445778,4.3660574,,,,,,,,,
197,545,av. de la couronne,bruxelles-brussel,,"av. de la couronne,1050.0,bruxelles,Belgium",50.8244627,4.3855985,,,,,,,,,
198,550,leuvensesteenweg ,vlaams-brabant,,"leuvensesteenweg ,3080.0,tervuren,Belgium",50.8354943,4.5347508,,,,,,,,,
199,564,boechhoutlaan,vlaams-brabant,U gebouw achteraan onze site – koffie area – re tegen de muur,"boechhoutlaan,1853.0,strombeek-bever,Belgium",50.9083671,4.3398332,,,,,,,,,
200,565,temselaan,vlaams-brabant,,"temselaan,1853.0,strombeek-bever,Belgium",50.9031431,4.342614,,,,,,,,,
201,566,rue maestricht,liege,,"rue maestricht,4651.0,battice,Belgium",50.6591405,5.7889448,,,,,,,,,
202,568,nijverheidsstraat,antwerpen,,"nijverheidsstraat,2260.0,oevel,Belgium",51.1401185,4.9156547,,,,,,,,,
203,569,lieven bauwensstraa,west-vlaanderen,,"lieven bauwensstraa,8200.0,brugge,Belgium",51.214301,3.1962704,,,,,,,,,
204,570,wilrijkstraat,antwerpen,,"wilrijkstraat,2650.0,edegem,Belgium",51.1577113,4.4145674,,,,,,,,,
205,571,schiepse bo,limburg,,"schiepse bo,3600.0,genk,Belgium",50.9662102,5.5021822,,,,,,,,,
206,572,boomkensstraat,limburg,,"boomkensstraat,3500.0,hasselt,Belgium",50.9225396,5.3296581,,,,,,,,,
207,573,grote markt,west-vlaanderen,,"grote markt,8900.0,ieper,Belgium",50.8492265,2.8779388,,,,,,,,,
208,574,leopold iii-laan,west-vlaanderen,,"leopold iii-laan,8900.0,ieper,Belgium",50.8466147,2.8935223,,,,,,,,,
209,575,laarbeeklaan,bruxelles-brussel,,"laarbeeklaan,1090.0,brussel,Belgium",50.8855926,4.3155191,,,,,,,,,
210,576,herestraat,vlaams-brabant,,"herestraat,3000.0,leuven,Belgium",50.8789643,4.6771965,,,,,,,,,
211,577,motstraat,antwerpen,,"motstraat,2800.0,mechelen,Belgium",51.0144121,4.4919669,,,,,,,,,
212,578,dirk martensstraat,west-vlaanderen,,"dirk martensstraat,8200.0,sint-andries,Belgium",51.2099776,3.1976347,,,,,,,,,
213,580,a. van dijckstraat,antwerpen,,"a. van dijckstraat,2300.0,turnhout,Belgium",51.3152868,4.9401775,,,,,,,,,
214,581,rue de la carbo,hainaut,,"rue de la carbo,7333.0,tertre,Belgium",50.4777273,3.8063114,,,,,,,,,
